ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:controller:deployment-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:deployment-controller
system:controller:disruption-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:disruption-controller
system:controller:endpoint-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:endpoint-controller
system:controller:endpointslice-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:endpointslice-controller
system:controller:endpointslicemirroring-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:endpointslicemirroring-controller
system:controller:ephemeral-volume-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:ephemeral-volume-controller
system:controller:expand-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:expand-controller
system:controller:generic-garbage-collector,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:generic-garbage-collector
system:controller:gke-service-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:gke-service-controller
system:controller:glbc,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:glbc
