ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:controller:root-ca-cert-publisher,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:root-ca-cert-publisher
system:controller:route-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:route-controller
system:controller:selinux-warning-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:selinux-warning-controller
system:controller:service-account-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:service-account-controller
system:controller:service-cidrs-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:service-cidrs-controller
system:controller:service-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:service-controller
system:controller:statefulset-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:statefulset-controller
system:controller:ttl-after-finished-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:ttl-after-finished-controller
system:controller:ttl-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:ttl-controller
system:controller:validatingadmissionpolicy-status-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:validatingadmissionpolicy-status-controller
system:controller:volumeattributesclass-protection-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:volumeattributesclass-protection-controller
system:discovery,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:discovery
system:gcp-controller-manager,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gcp-controller-manager
system:gke-billing-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-billing-controller
system:gke-common-webhooks,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-common-webhooks
system:gke-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-controller
system:gke-hpa-actor,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-hpa-actor
system:gke-hpa-service-reader,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-hpa-service-reader
system:gke-mpa-actor,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-mpa-actor
system:gke-uas-collection-reader,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-uas-collection-reader
system:gke-uas-hpa-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-uas-hpa-controller
system:gke-uas-metrics-reader,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-uas-metrics-reader
system:gke-vpa-actor,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-actor
system:gke-vpa-admission-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-admission-controller
system:gke-vpa-cr-actor,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-cr-actor
system:gke-vpa-evictioner,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-evictioner
system:gke-vpa-metrics-reader,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-metrics-reader
system:gke-vpa-status-actor,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-status-actor
system:gke-vpa-status-reader-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-status-reader-binding
system:gke-vpa-target-reader-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-target-reader-binding
system:gke-vpa-updater-in-place-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:gke-vpa-updater-in-place-binding
system:glbc-status,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:glbc-status
system:konnectivity-server,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:konnectivity-server
system:kube-controller-manager,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kube-controller-manager
system:kube-dns,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kube-dns
system:kube-dns-autoscaler,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kube-dns-autoscaler
system:kube-proxy,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kube-proxy
system:kube-scheduler,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kube-scheduler
system:kubestore-collector,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:kubestore-collector
system:managed-certificate-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:managed-certificate-controller
system:metrics-server,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:metrics-server
system:metrics-server-nanny,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:metrics-server-nanny
system:monitoring,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:monitoring
system:node,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:node
system:node-proxier,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:node-proxier
system:pip-controller-manager,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:pip-controller-manager
system:public-info-viewer,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:public-info-viewer
system:resource-tracker,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:resource-tracker
system:service-account-issuer-discovery,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:service-account-issuer-discovery
system:service-steering,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:service-steering
system:volume-scheduler,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:volume-scheduler
tpu-device-plugin,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/tpu-device-plugin
uas-hpa-external-metrics-reader,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/uas-hpa-external-metrics-reader
